Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
10592499922,"20 Jan 2024, 08:26:53",Jogs with Tom,Run,"",2819,7.06,187.0,74,false,,ASICS GT-2000 7 Nottingham Runners,activities/11332359090.fit.gz,,,2819.0,2712.0,7067.6,4.844,2.606,23.5,24.2,3.3,14.2,38.7,0.0,,,,,,163.0,,,641.0,,,74.0,,,,,,,,,,,0.0,,0.0,,1.0,7128.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.507,0.0,,,,6634.0,,,,,,,,,,,,,""
10592858675,"20 Jan 2024, 10:03:51",Morning Run,Run,,451,1.11,167.0,4,false,,ASICS GT-2000 7 Nottingham Runners,activities/11332727190.fit.gz,,,451.0,430.0,1117.7,3.764,2.599,0.0,3.5,2.4,6.0,0.9,-0.6,,,,,,158.0,,,98.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,563.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.478,0.0,,,,1046.0,,,,,,,,,,,,,""
10600101575,"21 Jan 2024, 10:41:06",Morning Run,Run,"",1944,5.15,173.0,53,false,,ASICS GT-2000 7 Nottingham Runners,activities/11340196285.fit.gz,,,1944.0,1939.0,5158.6,6.956,2.66,9.3,3.7,2.2,8.0,3.8,0.1,,,,,,165.0,,,453.0,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,5158.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.654,1099.1,,,,4856.0,,,,,,,,,,,,,""
10638141581,"27 Jan 2024, 08:28:07",The Great Fry’s of London,Run,"",3104,8.08,180.0,90,false,,ASICS GT-2000 7 Nottingham Runners,activities/11379241227.fit.gz,,,3104.0,3062.0,8084.1,5.53,2.64,23.4,23.8,3.3,14.2,32.8,0.0,,,,,,168.0,,,765.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,8126.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.604,0.0,,,,7564.0,,,,,,,,,,,,,media/050D7B2A-11C0-4CB3-B9EB-0C1152FCF6E6.jpg|media/C30F6D6A-36B7-4148-97B3-D0D040F4A522.jpg
10845615915,"27 Feb 2024, 07:44:23",Morning Run,Run,"",2068,5.53,186.0,71,false,,ASICS GT-2000 7 Nottingham Runners,activities/11593522920.fit.gz,,,2068.0,2068.0,5538.3,4.122,2.678,35.5,35.8,16.3,40.6,6.9,0.0,,,,,,171.0,,,502.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,5563.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.678,0.0,,,,5164.0,,,,,,,,,,,,,""
10921478350,"8 Mar 2024, 17:04:43",Afternoon Run,Run,,3248,8.07,176.0,72,false,,ASICS GT-2000 7 Nottingham Runners,activities/11678044107.fit.gz,,,3248.0,3241.0,8072.3,4.028,2.491,30.6,31.6,14.8,29.4,4.5,0.0,,,,,,155.0,,,795.0,,,72.0,,,,,,,,,,,,,0.0,,1.0,8094.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.485,1310.6,,,,7876.0,,,,,,,,,,,,,""
10966108054,"15 Mar 2024, 17:12:42",Afternoon Run,Run,"",2274,5.55,174.0,42,false,,ASICS GT-2000 7 Nottingham Runners,activities/11724330875.fit.gz,,,2274.0,2274.0,5550.7,3.574,2.441,24.7,18.6,14.8,28.3,6.6,0.1,,,,,,149.0,,,503.0,,,42.0,,,,,,,,,,,0.0,,0.0,,1.0,5561.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.441,151.9,,,,5536.0,,,,,,,,,,,,,""
11020778574,"23 Mar 2024, 11:39:09",Lunch Run,Run,"",3615,9.09,180.0,78,false,,ASICS GT-2000 7 Nottingham Runners,activities/11781233459.fit.gz,,,3615.0,3604.0,9089.1,4.364,2.522,77.8,77.2,14.5,46.2,7.9,0.0,,,,,,160.0,,,808.0,,,78.0,,,,,,,,,,,0.0,,0.0,,1.0,9175.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.514,0.0,,,,8826.0,,,,,,,,,,,,,""
11039497277,"26 Mar 2024, 06:23:01",Morning Run,Run,"",2242,6.13,192.0,78,false,,ASICS GT-2000 7 Nottingham Runners,activities/11800532397.fit.gz,,,2242.0,2237.0,6131.9,4.128,2.741,43.8,43.6,16.6,46.2,8.8,0.0,,,,,,171.0,,,578.0,,,78.0,,,,,,,,,,,0.0,,0.0,,1.0,6182.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.735,0.0,,,,5644.0,,,,,,,,,,,,,""
11056821325,"28 Mar 2024, 17:24:45",Afternoon Run,Run,"",3175,8.07,177.0,69,false,,ASICS GT-2000 7 Nottingham Runners,activities/11818920925.fit.gz,,,3175.0,3163.0,8071.5,3.898,2.552,34.9,32.8,14.8,29.4,4.9,0.0,,,,,,160.0,,,741.0,,,69.0,,,,,,8.0,,,,,0.0,136.0,0.0,,1.0,8068.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.542,162.9,,,,7714.0,,,,,,,,,,,,,""
11095671976,"2 Apr 2024, 16:08:48",Afternoon Run,Run,"",3988,10.07,182.0,112,false,,ASICS GT-2000 7 Nottingham Runners,activities/11860480182.fit.gz,,,3988.0,3981.0,10073.0,3.604,2.53,41.0,42.6,14.8,29.7,5.0,0.0,,,,,,166.0,,,992.0,,,112.0,,,,,,,,,,,0.0,,0.0,,1.0,10079.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.526,2363.7,,,,9736.0,,,,,,,,,,,,,""
11109952620,"5 Apr 2024, 07:02:00",Morning Jog,Run,"",2922,7.28,172.0,56,false,,ASICS GT-2000 7 Nottingham Runners,activities/11875159159.fit.gz,,,2922.0,2912.0,7285.1,3.66,2.502,55.2,55.0,17.2,46.2,12.2,0.0,,,,,172.0,157.0,,,663.0,,,56.0,,,,,,,,,,,0.0,,0.0,,1.0,7319.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.493,0.0,,,,7226.0,,,,,2.513,,,,,,,,""
11171434765,"13 Apr 2024, 10:47:18",Lunch Run,Run,"",4744,12.07,179.0,131,false,,ASICS GT-2000 7 Nottingham Runners,activities/11938473177.fit.gz,,,4744.0,4744.0,12070.6,4.86,2.544,66.9,69.3,14.8,46.2,9.2,0.0,,,,,179.0,165.0,,,1151.0,,,131.0,,,,,,,,,,,0.0,,0.0,,1.0,12118.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.544,149.3,,,,11756.0,,,,,2.554,,,,,,,,""
11198216893,"16 Apr 2024, 06:42:46",Morning Run,Run,"",3115,8.06,174.0,58,false,,ASICS GT-2000 7 Nottingham Runners,activities/11966065701.fit.gz,,,3115.0,3111.0,8068.0,4.674,2.593,71.0,71.2,16.5,46.2,9.8,0.0,,,,,174.0,157.0,,,701.0,,,58.0,,,,,,,,,,,0.0,,0.0,,1.0,8149.7,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.59,0.0,,,,7800.0,,,,,2.62,,,,,,,,""
11218559981,"19 Apr 2024, 16:34:19",Afternoon Run,Run,"",2096,5.55,174.0,36,false,,ASICS GT-2000 12 Brixton Runners,activities/11986932049.fit.gz,,,2096.0,2092.0,5552.0,6.394,2.654,41.9,38.4,16.6,46.2,6.8,0.1,,,,,174.0,156.0,,,473.0,,,36.0,,,,,,,,,,,0.0,,0.0,,1.0,5597.3,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.649,0.0,,,,5236.0,,,,,2.676,,,,,,,,""
11243864703,"23 Apr 2024, 05:57:33",Morning Run,Run,"",3907,10.09,176.0,74,false,,ASICS GT-2000 12 Brixton Runners,activities/12013054085.fit.gz,,,3907.0,3888.0,10090.2,4.148,2.595,75.3,75.8,15.8,46.2,11.7,0.0,,,,,176.0,157.0,,,907.0,,,74.0,,,,,,,,,,,0.0,,0.0,,1.0,10146.8,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.583,0.0,,,,9774.0,,,,,2.61,,,,,,,,""
11274844014,"27 Apr 2024, 10:16:29",Lunch Run,Run,"",6398,16.10,176.0,120,false,,ASICS GT-2000 12 Brixton Runners,activities/12045144196.fit.gz,,,6398.0,6398.0,16107.9,8.342,2.518,45.2,47.9,2.3,19.7,14.4,0.0,,,,,176.0,158.0,,,1509.0,,,120.0,,,,,,,,,,,0.0,,0.0,,1.0,16124.3,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.518,1096.2,,,,15604.0,,,,,2.52,,,,,,,,""
11300350778,"30 Apr 2024, 16:22:44",Afternoon Run,Run,"",3497,9.11,184.0,80,false,,ASICS GT-2000 12 Brixton Runners,activities/12071387389.fit.gz,,,3497.0,3497.0,9115.1,5.36,2.607,37.8,42.8,12.1,29.4,5.5,-0.1,,,,,184.0,162.0,,,810.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,9117.9,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.607,954.3,,,,8156.0,,,,,2.607,,,,,,,,""
11398032343,"5 May 2024, 07:46:18",Morning Run,Run,"",2123,5.05,159.0,18,false,,ASICS GT-2000 12 Brixton Runners,activities/12171895599.fit.gz,,,2123.0,2092.0,5054.5,4.672,2.416,5.7,8.6,2.8,6.0,5.2,0.0,,,,,159.0,146.0,,,415.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,5039.2,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.381,0.0,,,,4964.0,,,,,2.409,,,,,,,,""
11398032709,"12 May 2024, 13:12:01",Afternoon Run,Run,"",4849,12.09,180.0,119,false,,ASICS GT-2000 12 Brixton Runners,activities/12171895886.fit.gz,,,4849.0,4840.0,12094.8,5.334,2.499,102.5,102.5,14.6,46.2,7.6,0.0,,,,,180.0,162.0,,,1144.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,12216.9,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.494,0.0,,,,11760.0,,,,,2.524,,,,,,,,""
11440981232,"18 May 2024, 08:35:23",Morning Run,Run,"",1219,3.28,177.0,24,false,,ASICS GT-2000 12 Brixton Runners,activities/12216052142.fit.gz,,,1219.0,1203.0,3288.7,4.962,2.734,13.2,13.2,16.6,22.7,3.8,0.0,,,,,177.0,158.0,,,292.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,3288.0,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.698,0.0,,,,3046.0,,,,,2.733,,,,,,,,""
11447519854,"19 May 2024, 08:58:15",Hackney Half! 🛩️,Run,"",8563,21.52,190.0,349,false,,ASICS GT-2000 12 Brixton Runners,activities/12222820161.fit.gz,,,8563.0,8550.0,21520.4,4.314,2.517,66.9,66.9,4.8,24.3,10.1,0.0,,,,,190.0,175.0,,,2241.0,,,349.0,,,,,,,,,,,0.0,,0.0,,1.0,21571.5,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.513,0.0,,,,20876.0,,,,,2.523,,,,,,,,media/8F20D2B6-A769-4BEA-A9CD-15149A03CCB7.jpg
11514525917,"28 May 2024, 06:04:08",Morning Run,Run,"",2292,6.20,181.0,59,false,,ASICS GT-2000 12 Brixton Runners,activities/12291887643.fit.gz,,,2292.0,2288.0,6204.3,4.694,2.712,43.6,44.1,16.5,46.2,6.9,0.0,,,,,181.0,163.0,,,553.0,,,59.0,,,,,,,,,,,0.0,,0.0,,1.0,6241.2,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.707,0.0,,,,5638.0,,,,,2.728,,,,,,,,""
11593642442,"7 Jun 2024, 06:16:15",Morning Run,Run,"",2158,6.17,191.0,71,false,,ASICS GT-2000 12 Brixton Runners,activities/12373295641.fit.gz,,,2158.0,2149.0,6176.0,4.654,2.874,43.8,43.8,16.5,46.2,8.5,0.0,,,,,191.0,170.0,,,531.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,6211.1,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.862,0.0,,,,5396.0,,,,,2.89,,,,,,,,""
11610157540,"9 Jun 2024, 09:38:55",Brockwell Reverse,Run,"",2357,6.27,177.0,55,false,,ASICS GT-2000 12 Brixton Runners,activities/12390331508.fit.gz,,,2357.0,2301.0,6273.1,5.06,2.726,43.5,44.0,16.4,46.2,10.7,0.0,,,,,177.0,160.0,,,540.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,6299.9,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.661,0.0,,,,5738.0,,,,,2.738,,,,,,,,""
11678420121,"18 Jun 2024, 05:21:19",Morning Run,Run,"",2193,6.07,181.0,57,false,,ASICS GT-2000 12 Brixton Runners,activities/12460623670.fit.gz,,,2193.0,2172.0,6076.5,3.966,2.798,43.2,41.5,17.0,46.2,8.0,0.0,,,,,181.0,164.0,,,523.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,6103.2,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.771,0.0,,,,5470.0,,,,,2.81,,,,,,,,""
11711170572,"22 Jun 2024, 11:09:39","Mission failed, we’ll get em next time",Run,"",1418,3.68,178.0,29,false,,ASICS GT-2000 12 Brixton Runners,activities/12494332706.fit.gz,,,1418.0,1401.0,3687.4,4.254,2.632,36.2,30.7,16.5,46.2,7.7,0.2,,,,,178.0,158.0,,,319.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,3738.9,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.6,0.0,,,,3482.0,,,,,2.669,,,,,,,,media/3EBDF9B3-CED4-4CAC-9638-A2F68D98E946.jpg
11933988605,"20 Jul 2024, 09:31:59",624 624,Run,"",2448,6.24,181.0,65,false,,ASICS GT-2000 12 Brixton Runners,activities/12724510073.fit.gz,,,2448.0,2400.0,6245.7,4.282,2.602,43.7,43.9,16.4,46.1,11.7,0.0,,,,,181.0,164.0,,,542.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,6296.4,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.551,0.0,,,,5908.0,,,,,2.624,,,,,,,,""
11975184447,"25 Jul 2024, 06:28:42",Morning Run,Run,"",2324,6.04,177.0,52,false,,ASICS GT-2000 12 Brixton Runners,activities/12767258348.fit.gz,,,2324.0,2257.0,6047.7,4.38,2.68,25.6,29.6,14.8,25.6,5.7,-0.1,,,,,177.0,160.0,,,520.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,5982.5,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.602,0.0,,,,5388.0,,,,,2.651,,,,,,,,""
12168320877,"17 Aug 2024, 08:12:09",Morning Run,Run,"",1823,5.08,201.0,88,false,,ASICS GT-2000 12 Brixton Runners,activities/12971645311.fit.gz,,,1823.0,1823.0,5085.9,5.082,2.79,59.1,58.9,20.3,46.1,9.2,0.0,,,,,201.0,180.0,,,471.0,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,5177.2,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.79,0.0,,,,4574.0,,,,,2.84,,,,,,,,""
12211058904,"22 Aug 2024, 06:17:38",Morning Run,Run,"",2372,6.24,184.0,66,false,,ASICS GT-2000 12 Brixton Runners,activities/13018284941.fit.gz,,,2372.0,2351.0,6241.2,4.386,2.655,41.2,41.8,16.4,46.1,9.9,0.0,,,,,184.0,166.0,,,563.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,6294.1,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.631,0.0,,,,5814.0,,,,,2.677,,,,,,,,""
12286976908,"31 Aug 2024, 08:07:41",Brockwell Parkrun PB ⛰️⛰️,Run,"",1733,5.01,198.0,74,false,,ASICS GT-2000 12 Brixton Runners,activities/13098057421.fit.gz,,,1733.0,1730.0,5016.3,4.512,2.9,61.1,60.8,20.3,46.1,7.9,0.0,,,,,198.0,177.0,,,458.0,,,74.0,,,,,,,,,,,0.0,,0.0,,1.0,5101.7,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.895,0.0,,,,4380.0,,,,,2.949,,,,,,,,""
12286977332,"25 Aug 2024, 10:12:10",Lunch Run,Run,"",2334,6.10,177.0,57,false,,ASICS GT-2000 12 Brixton Runners,activities/13098057875.fit.gz,,,2334.0,2292.0,6102.7,4.35,2.663,24.6,21.3,14.6,27.8,5.1,0.1,,,,,177.0,163.0,,,514.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,6132.3,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.615,0.0,,,,5682.0,,,,,2.676,,,,,,,,""
12406078528,"14 Sept 2024, 08:38:06",Last of the Battersea sun,Run,"",4003,10.31,189.0,126,false,,ASICS GT-2000 12 Brixton Runners,activities/13226967130.fit.gz,,,4003.0,3777.0,10309.3,5.986,2.729,38.9,32.8,2.6,23.2,10.6,0.1,,,,,189.0,170.0,,,876.0,,,126.0,,,,,,,,,,,0.0,,0.0,,1.0,10394.3,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.575,722.7,,,,9272.0,,,,,2.752,,,,,,,,media/E4C4320F-304A-47A3-B26E-37811D29CA91.jpg
12430284589,"17 Sept 2024, 06:32:07",Morning Run,Run,"",1993,5.32,181.0,60,false,,ASICS GT-2000 12 Brixton Runners,activities/13252885877.fit.gz,,,1993.0,1944.0,5324.8,4.132,2.739,32.9,33.0,16.6,37.6,7.1,0.0,,,,,181.0,169.0,,,465.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,5358.5,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.672,0.0,,,,4844.0,,,,,2.756,,,,,,,,media/4D49B2DF-4C99-44F0-A80C-7D8910AACA69.jpg|media/038F60AC-5038-473F-9883-B7E5F58AEADC.jpg|media/6CC00266-D510-43F9-9C10-7F40E5F33752.jpg
12474496239,"22 Sept 2024, 10:15:40",Lunch Run,Run,"",2525,7.10,196.0,84,false,,ASICS GT-2000 12 Brixton Runners,activities/13300119155.fit.gz,,,2525.0,2525.0,7100.3,5.246,2.812,53.5,53.5,16.6,46.1,9.5,0.0,,,,,196.0,170.0,,,654.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,7174.0,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.812,0.0,,,,6330.0,,,,,2.841,,,,,,,,""
12521154136,"28 Sept 2024, 08:00:50",The cancelled parkrun,Run,"",1757,5.10,193.0,62,false,,ASICS GT-2000 12 Brixton Runners,activities/13349885713.fit.gz,,,1757.0,1754.0,5109.0,4.346,2.913,60.9,61.1,20.3,46.1,8.7,0.0,,,,,193.0,172.0,,,458.0,,,62.0,,,,,,,,,,,0.0,,0.0,,1.0,5196.6,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.908,0.0,,,,4490.0,,,,,2.963,,,,,,,,""
12545340101,"1 Oct 2024, 05:35:24",Morning Run,Run,,1392,3.13,162.0,10,false,,ASICS GT-2000 12 Brixton Runners,activities/13375743845.fit.gz,,,1392.0,1392.0,3131.0,2.954,2.249,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,141.0,,,265.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,3131.0,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.249,0.0,,,,3228.0,,,,,,,,,,,,,""
12626524686,"10 Oct 2024, 06:02:28",Morning Run,Run,"",2389,6.22,179.0,67,false,,ASICS GT-2000 12 Brixton Runners,activities/13461704462.fit.gz,,,2389.0,2357.0,6228.7,4.992,2.643,43.9,43.7,16.5,46.1,7.9,0.0,,,,,179.0,165.0,,,546.0,,,67.0,,,,,,,,,,,0.0,,0.0,,1.0,6281.8,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.607,0.0,,,,5874.0,,,,,2.665,,,,,,,,""
12645155510,"13 Oct 2024, 11:41:47",Lunch Run,Run,"",2146,6.07,182.0,70,false,,ASICS GT-2000 12 Brixton Runners,activities/13481833527.fit.gz,,,2146.0,2141.0,6074.7,5.732,2.837,42.9,36.2,16.5,46.1,7.7,0.1,,,,,182.0,170.0,,,529.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,6139.0,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.831,0.0,,,,5346.0,,,,,2.867,,,,,,,,""
12690505482,"19 Oct 2024, 08:05:31",Parkrun,Run,"",1737,5.05,202.0,75,false,,ASICS GT-2000 12 Brixton Runners,activities/13530452342.fit.gz,,,1737.0,1734.0,5054.9,4.71,2.915,61.1,60.8,20.4,46.1,9.8,0.0,,,,,202.0,177.0,,,456.0,,,75.0,,,,,,,,,,,0.0,,0.0,,1.0,5145.9,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.91,0.0,,,,4380.0,,,,,2.968,,,,,,,,""
12889087740,"12 Nov 2024, 07:37:59",Morning Run,Run,,1848,4.59,194.0,53,false,,ASICS GT-2000 12 Brixton Runners,activities/13744102160.fit.gz,,,1848.0,1848.0,4590.7,3.18,2.484,0.0,0.0,0.0,0.0,0.0,0.0,,,,,194.0,164.0,,,447.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,4590.7,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.484,0.0,,,,4330.0,,,,,,,,,,,,,""
12911724354,"16 Nov 2024, 09:09:53",Morning Run,Run,"",1784,5.06,196.0,65,false,,ASICS GT-2000 12 Brixton Runners,activities/13768458768.fit.gz,,,1784.0,1754.0,5061.2,4.0,2.886,61.0,60.7,20.3,46.1,8.8,0.0,,,,,196.0,174.0,,,461.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,5151.2,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.837,0.0,,,,4492.0,,,,,2.937,,,,,,,,""
12973064087,"24 Nov 2024, 13:22:25",Afternoon Run,Run,"",2367,6.22,178.0,54,false,,ASICS GT-2000 12 Brixton Runners,activities/13834055246.fit.gz,,,2367.0,2364.0,6226.4,4.54,2.634,43.6,43.7,16.5,46.1,8.0,0.0,,,,,178.0,159.0,,,547.0,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,6279.5,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.631,0.0,,,,5872.0,,,,,2.656,,,,,,,,""
13013906425,"30 Nov 2024, 09:10:06",Nice,Run,"",1719,5.06,201.0,80,false,,ASICS GT-2000 12 Brixton Runners,activities/13877740555.fit.gz,,,1719.0,1716.0,5067.7,4.54,2.953,60.9,60.7,20.3,46.1,7.8,0.0,,,,,201.0,179.0,,,459.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,5157.0,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.948,0.0,,,,4394.0,,,,,3.005,,,,,,,,media/62809D5D-C2FA-43E3-8A08-5D642E1C2339.jpg
13083758017,"10 Dec 2024, 06:33:14",Morning Run,Run,,1893,5.01,186.0,50,false,,ASICS GT-2000 12 Brixton Runners,activities/13952373736.fit.gz,,,1893.0,1889.0,5016.6,3.38,2.656,0.0,0.0,0.0,0.0,0.0,0.0,,,,,186.0,163.0,,,428.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,5015.3,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.65,0.0,,,,5378.0,,,,,,,,,,,,,""
13111947993,"14 Dec 2024, 09:14:25","My true love gave to me, a new Brockwell PB",Run,Last run of this route. Brockwell 14th year,1697,5.04,200.0,66,false,,ASICS GT-2000 12 Brixton Runners,activities/13982574986.fit.gz,,,1697.0,1697.0,5044.0,4.46,2.972,60.9,60.7,20.3,46.1,9.4,0.0,,,,,200.0,172.0,,,454.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,5134.6,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.972,0.0,,,,4384.0,,,,,3.026,,,,,,,,""
13287544173,"7 Jan 2025, 06:40:12",Morning Run,Run,"",1900,5.03,189.0,60,false,"",ASICS GT-2000 12 Brixton Runners,activities/14171667676.fit.gz,,,1900.0,1900.0,5030.0,3.28,2.647,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.0,167.0,,,445.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,5030.1,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.647,0.0,,,,4724.0,,,,,,,,,,,,,""
13385220776,"18 Jan 2025, 09:16:36",Morning Run,Run,"",1695,4.95,188.0,60,false,,ASICS GT-2000 12 Brixton Runners,activities/14276544387.fit.gz,,,1695.0,1691.0,4951.4,4.0,2.928,75.8,71.4,26.4,49.0,12.2,0.1,,,,,188.0,172.0,,,465.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,5076.9,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.921,0.0,,,,4296.0,,,,,3.002,,,,,,,,""
13385221421,"11 Jan 2025, 09:09:47",Morning Run,Run,"",1987,5.00,194.0,76,false,,ASICS GT-2000 12 Brixton Runners,activities/14276545085.fit.gz,,,1987.0,1919.0,5007.1,4.32,2.609,72.3,68.8,24.0,46.1,7.8,0.0,,,,,194.0,176.0,,,480.0,,,76.0,,,,,,,,,,,0.0,,0.0,,1.0,5117.0,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.52,0.0,,,,4652.0,,,,,2.666,,,,,,,,media/63828CEB-DA62-4086-8535-2581364EC1D0.jpg
13385222228,"14 Jan 2025, 06:52:58",Morning Run,Run,,1966,5.02,189.0,50,false,,ASICS GT-2000 12 Brixton Runners,activities/14276545211.fit.gz,,,1966.0,1960.0,5020.5,3.58,2.561,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.0,161.0,,,455.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,5020.5,,,,,,,,,,,,,,,,17397676.0,,,,,,,,,,0.0,2.554,0.0,,,,4850.0,,,,,,,,,,,,,""
